LastSale,MarketCap,logMarketCap,Revenue_M,netIncome_M,profitMargin,lastFiscalYearGrowth,employees,revenuePerEmployee,marketCapToRevenue,CEOAge,PresidentAge,companyAgeAtIPO,yearDifference,YearFounded,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,MarketYearTrend,Year,Month,Day,dayOfWeek,Sector,Industry,CEOGender,PresidentGender,USACompany,CEOInChargeDuringIPO,presidentInChargeDuringIPO,FiscalMonth,employeesGrouped,FoundingDateGrouped,ipoDay0Return,firstWeekReturn,firstMonthReturn,ipoDay0Volatility,avgFirstWeekVolume,closeDay0,openDay0,highDay0,lowDay0,volumeDay0,closeDay1,closeDay2,closeDay3,closeDay4,volumeDay1,volumeDay2,volumeDay3,volumeDay4,Profitable
121.84,1.228461267E10,23.2316,6650.0,1320.0,0.1985,0.02,13026.0,510517.43,1.85,56,,1,1,1996,0.896867078,1.571872593,1.986384941,2.019961542,1997,5,29,3,Transportation,Air Freight/Delivery Services,male,male,No,Yes,,Mar,>10000,1951 - 2000,0.1999,0.005,0.0638,0.0119,2.003196E7,3.2692,2.7246,3.3015,3.2692,67771860,3.1733,3.3015,3.2374,3.2856,18499260,7742280,2595060,3551340,1
126.83,2.688796E10,24.0149,2140.0,-321.22,-0.1501,,8200.0,260975.61,12.56,52,52,7,7,2005,-1.826005174,0.44460616,1.033517722,1.242170216,2012,10,12,4,Technology,EDP Services,male,unknown,Yes,No,No,Jan,5001 - 10000,2001 - 2010,0.0808,0.0971,-0.0142,0.0737,4988906.0,48.69,45.05,51.37,48.05,18137050,51.94,52.16,55.41,53.42,3092272,805382,1386467,1523359,1
127.36,5.85856E8,20.1886,,,,,,,,,,,,,-1.936781164,-0.90961071,-0.760398061,-1.298980521,2008,6,12,3,,,,,,,,,,Unknown,,0.0148,-0.0822,,6869.6,24.32,,,,0,24.54,24.94,25.014,24.68,23820,3800,3231,3497,0
127.76,5.1779961551E10,24.6703,7920.0,570.0,0.072,,21700.0,364976.96,6.54,55,46,9,9,1998,-1.572136223,-2.823924579,-1.121454748,-0.017031618,2007,8,14,1,Technology,Computer Software: Prepackaged Software,male,female,Yes,No,No,Jan,>10000,1951 - 2000,0.0625,0.1241,0.5029,0.0731,1.218973E7,51.0,48.0,55.5,51.99,38192350,57.71,56.99,55.55,57.33,10657000,6870400,3087000,2141900,1
132.36,1.515124126E9,21.1388,504.54,17.64,0.035,,2216.0,227680.51,3.0,52,52,9,9,1989,-0.962797985,-0.753678547,0.720403973,1.373006869,1998,6,11,3,Technology,Computer Software: Prepackaged Software,male,male,Yes,No,No,Dec,1001 - 5000,1951 - 2000,0.3307,0.0828,0.3284,0.2125,313459.2,105.3403,79.1623,122.164,105.3403,1012256,104.0937,101.9097,103.4655,114.0663,333093,115115,33732,73100,1
133.47,4.7635408164E10,24.5868,22890.0,1370.0,0.0599,0.34,177000.0,129322.03,2.08,58,58,1,1,1997,1.69480152,1.899316899,2.56125416,2.187617839,1998,3,23,0,Consumer Services,Hotels/Resorts,male,male,Yes,No,No,Dec,>10000,1951 - 2000,0.0056,0.0199,-0.1005,0.0,905889.4,18.269,18.167,18.5749,18.5749,902200,18.9391,18.9682,18.9537,18.6332,817686,849003,983282,977276,0
137.39,5.924882749E9,22.5024,1100.0,168.4,0.1531,0.06,1100.0,1000000.0,5.39,52,45,0,0,2010,2.715363061,2.056566571,2.554695274,2.394455156,2010,11,5,4,Consumer Services,Real Estate Investment Trusts,male,male,Yes,sameYear,No,Dec,1001 - 5000,2001 - 2010,0.2258,-0.0171,0.1668,0.379,562953.2,38.0,31.0,42.75,31.0,54444,38.5,36.5,36.9,37.35,92644,58660,1862407,746611,1
139.0,2.757432238E9,21.7376,,,,,,,,45,,,-1,2015,1.433308297,1.151610032,1.468382763,1.657905317,2014,11,4,1,Finance,Finance: Consumer Services,unknown,,,No,,,,2011 - present,0.0,0.0,-0.0312,0.0,300.0,10.25,10.25,10.25,10.25,1500,10.25,10.25,10.25,10.25,0,0,0,0,0
141.45,2.5107375E8,19.3413,,,,,,,,,,,,,1.710017735,1.898776365,0.521641129,0.813396795,2010,9,20,0,,,,,,,,,,Unknown,,0.0215,0.0833,,4925.2,52.08,,,,0,52.08,52.08,51.67,53.2,0,16400,7700,526,0
143.59,2.0977441747E10,23.7667,11760.0,1480.0,0.1259,0.05,9900.0,1187878.79,1.78,59,74,22,22,1983,0.556820125,0.489377745,1.057847226,1.224439824,2005,9,15,3,Finance,Investment Managers,male,male,Yes,sameYear,sameYear,Dec,5001 - 10000,1951 - 2000,3.0E-4,-0.0165,-0.1205,0.0022,766740.0,37.01,37.0,38.1,38.02,1529800,36.6,36.7,36.7,36.4,62400,1162300,654900,424300,1
149.18,1.3407838627E10,23.3191,1270.0,303.97,0.2393,0.11,3038.0,418038.18,10.56,59,53,9,9,1998,-1.723181243,-1.295227738,-1.492828135,-0.369015998,2007,11,15,3,Miscellaneous,Business Services,male,male,Yes,No,No,Dec,1001 - 5000,1951 - 2000,0.1874,0.0673,0.159,0.806,2834510.0,24.97,21.03,39.95,23.0,11770500,24.96,25.75,27.32,26.65,1242850,469500,522200,167500,1
155.96,9.95077764E9,23.0209,1620.0,487.85,0.3011,0.09,1210.0,1338842.98,6.14,53,54,,-5,2012,2.025543661,1.560788596,2.301849952,1.937778146,2007,6,1,4,Health Care,Major Pharmaceuticals,male,male,No,No,No,Dec,1001 - 5000,2011 - present,0.0473,-0.0277,-0.096,0.0296,354408.2,17.7,16.9,18.0,17.5,1384750,17.55,17.59,17.47,17.21,88513,105028,92966,100784,0
157.18,1.584509889E9,21.1835,,,,,,,,58,46,2,2,1999,-1.44778534,-2.081409636,-1.761144372,-2.265616354,2001,2,27,1,Energy,Oil & Gas Production,unknown,unknown,,No,No,,,1951 - 2000,0.0075,0.0453,0.1011,0.0,3208700.0,16.12,16.0,16.5,16.5,10788700,17.05,16.25,16.5,16.85,3052800,1128100,661100,412800,1
160.53,2.8414500279E10,24.0702,2920.0,258.8,0.0886,,,,9.73,49,49,6,6,1993,-1.239864981,-1.043337167,-0.38819742,0.651686618,1999,8,11,2,Technology,"Computer Software: Programming, Data Processing",male,male,Yes,No,No,Feb,,1951 - 2000,0.3016,0.2917,1.2424,0.1172,2.199064E7,26.032,20.0,28.375,26.032,35766200,36.313,42.625,37.25,33.625,30586000,17781400,12484200,13335400,1
161.99,6.970752546E9,22.665,1250.0,160.27,0.1282,0.23,3300.0,378787.88,5.58,48,48,22,22,1983,1.511884916,1.494390227,1.377002793,1.959687036,2005,2,16,2,Miscellaneous,Business Services,female,female,Yes,No,No,Dec,1001 - 5000,1951 - 2000,0.0029,-0.0012,0.0088,0.0117,4314820.0,17.1,17.05,17.7,17.5,16632900,17.25,17.54,17.54,17.08,3433300,982900,0,525000,1
166.62,4.68172425E9,22.2669,239.2,-93.42,-0.3906,223.0,900.0,265777.78,19.57,48,50,6,6,2010,-0.103527316,-1.300379828,-1.313660722,-2.011240971,2016,2,3,2,Health Care,Major Pharmaceuticals,male,female,No,Yes,Yes,Dec,501 - 1000,2001 - 2010,0.047,-0.0233,0.101,0.0192,653308.6,28.32,27.05,29.49,28.97,2064816,30.5,33.91,31.52,27.66,361668,376530,102653,360876,1
170.2,8.507194083E9,22.8642,35.43,-335.64,-9.4733,4.76,479.0,73966.6,240.11,44,44,21,21,1992,-0.78126773,0.602393128,1.151440929,1.654844649,2013,6,19,2,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),male,male,Yes,Yes,Yes,Dec,101 - 500,1951 - 2000,0.0786,-0.0632,0.2925,0.0601,1219255.6,26.91,24.95,27.0,25.5,5305141,26.09,25.5,25.1,25.21,336359,149148,162683,142947,0
171.36,9.307405719E9,22.9541,2370.0,689.5,0.2909,0.06,4400.0,538636.36,3.93,55,50,4,4,1993,1.524042635,1.100761046,1.235479813,1.441846272,1997,11,21,4,Finance,Investment Managers,male,male,Yes,No,No,Dec,1001 - 5000,1951 - 2000,0.0291,-0.0778,0.1156,0.017,1335840.0,17.667,17.167,17.959,17.667,4679700,17.333,17.333,16.292,16.292,712200,347700,939600,0,1
178.18,5.407763E9,22.4111,,,,,,,,,52,,,,-0.501119456,0.418729352,0.567320848,0.977959136,2000,7,24,0,,,,male,,,No,,,Unknown,,-0.0678,0.0109,,1638400.0,41.67,,,,0,41.5,41.39,40.12,38.845,0,0,0,8192000,0
191.13,3.2592934645E10,24.2074,5290.0,827.0,0.1563,0.34,3836.0,1379040.67,6.16,60,60,0,0,1997,-0.107413173,1.051881885,1.534171588,1.838237341,1997,8,8,4,Energy,Oil & Gas Production,male,male,Yes,No,No,Dec,1001 - 5000,1951 - 2000,0.0154,-0.0034,0.1909,0.0189,299180.0,37.0,36.438,37.688,37.0,245500,36.813,36.938,37.5,36.875,243600,405500,405700,195600,0
196.34,7.632609513E9,22.7557,1220.0,258.26,0.2117,0.08,9074.0,134450.08,6.26,53,49,18,18,1978,0.0,0.0,0.0,0.0,1996,6,28,4,Technology,"Computer Software: Programming, Data Processing",unknown,male,Yes,No,No,Aug,5001 - 10000,1951 - 2000,0.0887,0.0124,-0.1251,0.0272,2102940.0,4.445,4.083,4.556,4.445,7850250,4.473,4.556,4.5,4.5,663750,1340100,660600,0,1
205.55,3.609977425E9,22.007,468.71,150.6,0.3213,0.29,825.0,568133.33,7.7,50,46,3,3,1996,0.050431577,-0.43674647,0.576373866,1.081637379,1999,6,25,4,Miscellaneous,Business Services,male,female,Yes,No,No,Dec,501 - 1000,1951 - 2000,0.0631,0.6256,2.2237,0.1262,1189880.0,27.375,25.75,30.625,27.375,3081050,26.5,29.0,35.0,44.5,623100,494850,970250,780150,1
210.55,1.1677381558E10,23.1809,7720.0,788.7,0.1022,0.08,20000.0,386000.0,1.51,54,54,5,5,1996,-0.417853871,0.811429085,-0.024202976,-0.822967244,2001,6,8,4,Miscellaneous,Business Services,male,male,Yes,No,No,Dec,>10000,1951 - 2000,0.12,-0.0529,0.0679,0.0648,2018720.0,14.0,12.5,14.0,13.19,7780200,13.25,13.61,14.35,13.26,898400,633500,428300,353200,1
210.76,7.759393482E9,22.7722,,-218.05,,,219.0,,,49,49,6,6,2010,-2.052416169,-1.9372235,-2.204568566,-2.922775039,2016,2,11,3,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),male,male,Yes,Yes,Yes,Dec,101 - 500,2001 - 2010,0.1204,0.0388,0.1551,0.0301,299983.2,18.05,16.11,18.505,18.02,1164206,17.8,17.8,18.26,18.75,158389,0,69460,107861,1
225.47,9.127487137E9,22.9346,1910.0,210.55,0.1102,0.19,34000.0,56176.47,4.78,49,38,40,40,1957,1.512747256,2.031150983,2.031150983,2.031150983,1997,2,4,1,Consumer Services,Services-Misc. Amusement & Recreation,male,male,Yes,No,No,Jul,>10000,1951 - 2000,0.0056,-0.1056,-0.05,0.0782,2677500.0,22.5,22.375,24.25,22.5,6573500,22.0,22.0,21.25,20.125,2470600,2351300,1599200,392900,1
232.35,1.0007427887E10,23.0266,2790.0,277.91,0.0996,0.13,14100.0,197872.34,3.59,53,53,44,44,1960,-1.333780573,-0.347223407,-0.724791442,0.597715111,2004,7,13,1,Consumer Non-Durables,Food Distributors,unknown,unknown,Yes,No,No,Dec,>10000,1951 - 2000,7.0E-4,0.0015,0.0215,0.0074,4298800.0,13.5,13.49,14.1,14.0,14963700,13.44,13.84,13.83,13.52,2799700,1276200,1488200,966200,1
243.94,7.630981576E9,22.7555,940.73,14.06,0.0149,0.2,4208.0,223557.51,8.11,64,64,2,2,1996,-1.327536614,-0.30468947,0.800845314,1.429176223,1998,6,2,1,Technology,Computer Software: Prepackaged Software,male,male,Yes,Yes,Yes,Dec,1001 - 5000,1951 - 2000,0.0031,-0.0529,-0.0716,0.0157,798180.0,10.031,10.0,10.188,10.031,3221000,10.0,10.0,9.688,9.5,352700,54900,296800,65500,0
249.37,1.02E11,25.3482,,,,,,,,65,,48,48,1961,1.075990467,2.038052606,1.693143764,0.402971249,2009,8,6,3,Technology,Semiconductors,unknown,,,Yes,,,,1951 - 2000,0.0398,-0.0111,0.0785,0.0263,6565670.0,16.18,15.56,16.91,16.5,24196884,16.43,15.97,15.67,16.0,2453887,2420915,2305371,1451293,1
258.7,1.1581253685E10,23.1727,7440.0,479.0,0.0644,0.05,38000.0,195789.47,1.56,58,58,1,1,2010,-0.585489389,-0.07122865,0.844132387,1.355121677,2011,3,22,1,Capital Goods,Marine Transportation,unknown,unknown,Yes,sameYear,sameYear,Dec,>10000,2001 - 2010,0.1026,0.0069,0.0611,0.0553,374634.8,37.49,34.0,37.6,35.72,491305,37.25,37.25,39.25,37.75,601122,230348,497330,53069,1
367.47,1.3263719776E10,23.3083,965.23,122.7,0.1271,0.15,3711.0,260099.7,13.74,53,53,11,11,1987,2.030203938,2.694686493,1.43098622,1.902173661,1998,7,1,2,Miscellaneous,Business Services,male,male,Yes,Yes,Yes,Dec,1001 - 5000,1951 - 2000,0.0209,0.1156,0.0612,0.0347,199500.0,9.188,9.0,9.5,9.188,752400,9.75,9.75,10.063,10.25,36900,0,188100,20100,1
406.98,2.0349E8,19.1311,448.05,233.64,0.5215,0.03,420.0,1066785.71,0.45,59,53,7,7,2007,1.736715789,1.816155829,1.771660528,1.597391942,2014,5,12,0,Consumer Durables,Telecommunications Equipment,male,male,Yes,Yes,Yes,Dec,101 - 500,2001 - 2010,0.019,-0.0726,0.0569,0.019,14180.0,307.3,301.566,307.3,301.566,4800,296.0,280.0,290.0,285.0,25200,300,500,40100,1
0.0471,6018641.896,15.6104,6.99,-29.74,-4.2546,,110.0,63545.45,0.86,,,9,9,2000,2.220772755,1.92289628,1.933537053,2.137551949,2009,10,14,2,Health Care,Medical/Dental Instruments,male,male,No,No,No,Dec,101 - 500,1951 - 2000,0.0,0.0549,0.058,0.0,1600.0,0.3549,0.3549,0.3549,0.3549,2500,0.3549,0.371,0.3744,0.3744,0,500,5000,0,1
0.234,1.321314415E7,16.3967,,-23.81,,,4.0,,,59,59,,-4,2008,1.273184579,-0.015952788,0.07960346,0.930302872,2004,5,28,4,Health Care,Major Pharmaceuticals,male,male,Yes,No,No,Sep,0 - 100,2001 - 2010,0.0,0.0,0.0091,0.0,106.4,16.5,16.5,16.5,16.5,33,16.5,16.5,16.5,16.5,0,333,0,166,1
0.4701,7762406.845,15.8648,52000.0,-12.29,-2.0E-4,,39.0,1.33333333333E9,0.0,67,64,12,12,2004,2.20246562,2.630679613,2.305121546,1.767830382,2016,12,8,3,Basic Industries,Agricultural Chemicals,female,female,Yes,Yes,Yes,Dec,0 - 100,2001 - 2010,0.02,-0.0196,0.0098,0.0344,130364.4,8.16,8.0,8.525,8.25,384411,8.0,8.0,8.0,8.0,31253,16552,51170,168436,0
0.4812,1.240823764E7,16.3339,8.44,-101.65,-12.0438,,354.0,23841.81,1.47,46,,5,5,1999,2.324462995,1.76605307,2.307923301,2.861981407,2004,12,15,2,Miscellaneous,Business Services,male,male,No,,No,Dec,101 - 500,1951 - 2000,0.2007,0.0333,-0.0476,0.1292,2400034.4,21.0,17.49,21.26,19.0,8235372,22.26,23.49,22.9,21.7,1914362,664754,647875,537809,1
0.522,2.677002563E7,17.1028,812.77,-2060.0,-2.5345,,,,0.03,59,41,3,3,2010,1.548102876,1.57016987,1.971337369,1.990158024,2013,12,30,0,Health Care,Major Pharmaceuticals,male,male,No,No,No,Dec,,2001 - 2010,0.0353,0.0,0.1196,0.0618,7460.0,7.7851,7.52,7.985,7.52,37300,7.7851,7.7851,7.7851,7.7851,0,0,0,0,1
0.535,7444161.2,15.8229,,-18.49,,,20.0,,,71,71,5,5,1992,-0.107413173,1.051881885,1.534171588,1.838237341,1997,8,8,4,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,male,male,Yes,No,No,Dec,0 - 100,1951 - 2000,0.0259,-0.0294,-0.042,,252.0,37481.2528,36536.346,39371.0638,,1027,39214.8389,36536.346,35276.472,36380.1211,65,40,72,56,0
0.6038,1.000064104E8,18.4207,9.9,-53.32,-5.3859,0.32,55.0,180000.0,10.1,52,52,0,0,2000,-1.381122119,-0.337445847,-0.036071068,0.542612278,2000,8,1,1,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),male,male,Yes,No,No,Dec,0 - 100,1951 - 2000,0.0156,-0.2384,-0.1564,0.005,310060.0,24.375,24.0,27.25,27.13,190500,23.125,22.688,21.563,18.563,343700,306400,262400,447300,0
0.689,1.831435516E7,16.7232,48.82,-16.56,-0.3392,1.57,845.0,57775.15,0.38,39,41,4,4,2006,1.520183788,0.321925583,-0.128132847,0.339646374,2010,7,27,1,Consumer Services,Other Consumer Services,male,male,Yes,No,No,Dec,501 - 1000,2001 - 2010,0.0181,-0.0747,-0.3772,0.0181,194.0,28.1,27.6,28.1,27.6,60,26.1,25.5,25.0,26.0,280,270,250,110,0
0.76,5.893805244E7,17.892,,,,,,,,47,47,7,7,1999,0.207005699,0.987063436,1.427433578,1.884883482,2006,1,31,1,Technology,EDP Services,male,female,,No,No,,,1951 - 2000,0.0,-0.0505,-0.0776,0.0787,311839.4,8.51,8.51,9.88,9.21,817641,8.64,8.65,8.34,8.08,304902,115493,217970,103191,0
0.79,3.020908334E7,17.2237,74.83,-3.24,-0.0433,1.16,27.0,2771481.48,0.4,45,,,-7,2008,-0.049360948,-0.859479049,-0.488812356,-1.070767402,2001,7,13,4,Transportation,Marine Transportation,male,,No,No,,Dec,0 - 100,2001 - 2010,,0.0,0.0,,0.0,294.0,,,284.25,,294.0,294.0,294.0,294.0,,,,,0
0.798,6979035.882,15.7584,47.13,-2.23,-0.0473,0.25,246.0,191585.37,0.15,46,46,51,51,1946,-2.484480107,0.083682645,0.901522237,1.258823225,1997,8,15,4,Energy,Industrial Machinery/Components,male,male,Yes,No,No,Dec,101 - 500,1901 - 1950,0.3,0.3846,1.2308,,4476.0,16.25,12.5,16.25,,9460,18.75,18.75,20.0,22.5,2220,1700,3620,5380,1
0.8,2.3136936E7,16.9569,70.21,-12.29,-0.175,0.04,181.0,387900.55,0.33,58,59,11,11,1996,-0.304845681,-1.121125744,-1.027545777,-0.467594744,2007,12,19,2,Consumer Durables,Building Products,male,male,Yes,No,No,Mar,101 - 500,1951 - 2000,0.2699,-0.0967,-0.1812,0.2924,1198654.4,21.41,16.86,22.18,17.25,5378630,19.85,19.0,19.34,19.34,318616,223536,72490,0,0
0.8511,6.820166441E7,18.038,,-87.59,,,51.0,,,57,,8,8,2003,0.701243676,0.625343485,0.865001321,1.048961177,2011,7,25,0,Health Care,Major Pharmaceuticals,male,,No,Yes,,Dec,0 - 100,2001 - 2010,0.0,-0.0626,-0.3721,0.0,777.6,5.59,5.59,6.19,6.19,1300,5.36,5.03,4.74,5.24,360,1500,200,528,0
0.8993,2.314839388E7,16.9574,3.81,-40.03,-10.5066,0.28,48.0,79375.0,6.08,53,53,6,6,2010,-1.802436519,0.335004837,0.494681021,0.215785968,2016,5,13,4,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),male,male,Yes,,,Sep,0 - 100,2001 - 2010,0.0667,0.0542,-0.0375,0.0289,397977.2,4.8,4.5,5.25,5.12,1544004,4.8,5.01,5.11,5.0601,151592,205940,34417,53933,0
0.9,2.52E7,17.0424,8.99,6.1,0.6785,0.06,8.0,1123750.0,2.8,,,1,1,2010,1.176222368,1.273913028,1.34994645,1.64640031,2011,4,7,3,Energy,Oil & Gas Production,,,Yes,,,Dec,0 - 100,2001 - 2010,0.1208,0.0231,0.0017,0.1454,2319026.4,24.21,21.6,24.89,21.75,8208467,25.9804,25.63,24.95,24.77,1444749,848203,702614,391099,1
0.945,2.187762885E7,16.901,77.45,-7.22,-0.0932,,209.0,370574.16,0.28,54,36,23,23,1983,-1.536920632,0.094342551,0.858535314,1.373421113,2006,2,3,4,Public Utilities,Telecommunications Equipment,male,male,Yes,No,No,Dec,101 - 500,1951 - 2000,0.05,-0.0476,0.0476,0.05,660.2,136.5,130.0,136.5,130.0,130,165.1,159.25,149.5,130.0,1218,624,125,1204,0
1.06,2.579076884E7,17.0655,86.59,-6.28,-0.0725,,880.0,98397.73,0.3,50,50,0,0,2007,-0.066603516,-0.412536722,-0.353429262,0.052885724,2007,12,28,4,Consumer Services,Other Consumer Services,male,male,Yes,No,No,May,501 - 1000,2001 - 2010,0.0,-0.0042,0.007,0.0,1100.0,7.1,7.1,7.1,7.1,4000,7.1,7.1,7.07,7.07,0,0,1500,0,1
1.1001,3.301023316E7,17.3123,7.75,-24.72,-3.1897,0.32,65.0,119230.77,4.26,58,46,13,13,2001,-0.233842136,0.651250134,1.147880053,1.461282788,2014,9,12,4,Health Care,Industrial Specialties,male,male,No,Yes,Yes,Dec,0 - 100,2001 - 2010,1.2261,0.1035,0.1328,1.5652,7749890.8,25.6,11.5,30.0,12.0,12778627,37.15,36.95,33.7,28.25,11256108,8222810,3879711,2612198,1
1.12,9.174156544E7,18.3345,35.91,-22.0,-0.6126,0.05,126.0,285000.0,2.55,62,47,7,7,2003,1.422661414,1.575098044,2.136355075,1.725716641,2010,4,22,3,Health Care,Major Pharmaceuticals,unknown,male,Yes,No,No,Dec,101 - 500,2001 - 2010,0.0,0.0055,-0.2791,0.0209,532993.8,11.0,11.0,11.23,11.0,2028559,11.01,11.05,11.015,11.06,140348,191006,246371,58685,0
1.13,1.534132771E8,18.8486,558.08,-9.76,-0.0175,,5144.0,108491.45,0.27,40,44,1,1,2013,0.280783946,0.743349225,1.190708883,1.41120442,2014,4,17,3,Finance,Real Estate,unknown,unknown,No,Yes,,Dec,5001 - 10000,2011 - present,0.2471,-0.011,-0.1155,0.1262,2489157.2,11.86,9.51,12.0,10.8,8978030,11.86,11.79,12.32,11.73,0,1391563,1538966,537227,1
1.18,5167721.5,15.4579,31.45,-18.83,-0.5987,,98.0,320918.37,0.16,,,16,16,1989,0.175887644,-0.864773017,-0.402249561,0.11295435,2005,10,28,4,Health Care,Medical/Dental Instruments,unknown,male,Yes,No,No,Dec,0 - 100,1951 - 2000,0.1862,-0.3359,0.0117,0.3077,5271.0,385.5,325.0,425.0,325.0,23041,315.5,278.0,255.0,256.0,1830,652,489,343,0
1.18,2.051824592E7,16.8368,,-13.56,,,15.0,,,58,58,,-6,2011,1.105392968,1.52404622,0.892462803,1.164287105,2005,6,14,1,Health Care,Major Pharmaceuticals,male,male,Yes,No,No,Dec,0 - 100,2011 - present,0.225,-0.0571,-0.0204,0.225,1.4,74970.0,61200.0,74970.0,61200.0,4,67320.0,65790.0,67320.0,70686.0,1,1,1,0,1
1.24,2.598185392E7,17.0729,158.69,-137.5,-0.8665,,861.0,184308.94,0.16,52,54,12,12,1998,1.176431677,1.551893732,0.653294176,0.845810931,2010,10,1,4,Technology,EDP Services,unknown,unknown,No,,,Dec,501 - 1000,1951 - 2000,0.0319,-0.1116,-0.1115,0.1406,2093489.2,27.15,26.31,30.698,27.0,7039211,27.35,27.36,26.15,24.12,1269921,963996,510186,684132,0
1.28,3.862670221E8,19.772,383.66,8.53,0.0222,0.63,171.0,2243625.73,1.01,44,44,0,0,2014,1.561045154,2.104615298,2.321405096,1.907376437,2014,6,20,4,Energy,Oil & Gas Production,male,male,Yes,,,Dec,101 - 500,2011 - present,0.015,-0.0179,-0.1433,0.0071,6618238.0,25.75,25.37,27.18,27.0,27082863,25.26,24.52,24.92,25.29,2813896,1562986,1057136,574309,0
1.3,1.93792508E7,16.7797,127.02,-40.76,-0.3209,,1237.0,102683.91,0.15,58,54,0,0,2011,-2.872516776,-2.255157321,-2.646663266,0.041685638,2011,8,2,1,Energy,Oil & Gas Production,male,male,Yes,No,No,Dec,1001 - 5000,2011 - present,0.0,-0.0083,0.001,0.0,278.8,1294.65,1294.65,1296.0,1296.0,444,1282.5,1283.85,1282.5,1283.85,385,440,51,74,1
1.34,3.718298598E7,17.4314,29.12,-20.88,-0.717,0.08,245.0,118857.14,1.28,58,57,14,14,1999,-0.429216149,1.047634297,1.439508166,1.869565108,2013,4,5,4,Health Care,Medical Specialities,male,female,Yes,No,Yes,Dec,101 - 500,1951 - 2000,0.125,0.1102,0.0222,0.7,11514.6,11.25,10.0,17.0,10.0,48000,11.9,11.9,11.25,12.49,4450,4523,0,600,1
1.4,6.545E7,17.9968,15.67,13.31,0.8494,0.26,,,4.18,,,0,0,2011,0.980145652,1.607307137,0.26966406,-0.047050423,2011,11,11,4,Energy,Oil & Gas Production,,,Yes,,,Dec,,2011 - present,0.0211,0.0244,0.159,0.0,2013911.0,18.87,18.48,19.0,19.0,6031930,18.92,19.01,19.3,19.33,1219390,886129,1218789,713317,1
1.41,2.911326264E7,17.1867,181.38,-923000.0,-5088.7639,0.35,1142.0,158826.62,0.16,,,29,29,1967,0.0,0.0,0.0,0.0,1996,2,29,3,Miscellaneous,Business Services,male,male,Yes,No,No,Dec,1001 - 5000,1951 - 2000,0.0,0.2,0.25,0.0,983220.0,15.0,15.0,15.0,15.0,2249700,15.5,16.75,17.75,18.0,2249700,0,265600,151100,0
1.49,2.44967324E7,17.0141,1.2,-21.8,-18.1667,,34.0,35294.12,20.41,,,10,10,1990,-0.872921094,-1.631964033,-0.395918907,0.005307661,2000,3,7,1,Health Care,Major Pharmaceuticals,male,male,Yes,No,No,Dec,0 - 100,1951 - 2000,0.0,-0.0126,-0.2835,0.1012,3.2,4435.5704,4435.5704,4884.4078,4435.5704,12,4369.5649,4379.4657,4379.4657,4379.4657,1,3,0,0,0
1.5,3122407.5,14.9541,32.37,-214.98,-6.6413,,13.0,2490000.0,0.1,47,51,1,1,2007,-2.617862426,-1.697000111,-1.791169326,-1.786775829,2008,9,9,1,Consumer Services,Services-Misc. Amusement & Recreation,unknown,female,No,No,No,Dec,0 - 100,2001 - 2010,0.0,0.0077,-0.166,0.0,3623.8,28.5884,28.5884,28.5884,28.5884,18119,28.5884,28.5884,28.8091,28.8091,0,0,0,0,1
1.55,2.81770222E7,17.154,13.36,-10.19,-0.7627,,65.0,205538.46,2.11,56,56,3,3,1998,-0.418219769,-1.206090487,-0.579008174,-1.124338519,2001,7,18,2,Consumer Non-Durables,Packaged Foods,male,male,Yes,No,No,Dec,0 - 100,1951 - 2000,0.0,1.2727,3.1818,0.0,1.8,1100.0,1100.0,1100.0,1100.0,1,1300.0,1300.0,2500.0,2500.0,4,0,4,0,1
1.6,2.8168E7,17.1537,6.87,5.73,0.8341,0.45,,,4.1,64,64,0,0,2010,-1.992092977,-1.898107615,-2.188848625,-0.816132141,2010,7,1,3,Energy,Oil & Gas Production,male,male,Yes,,,Dec,,2001 - 2010,0.0,0.0,-0.0075,0.0125,703616.6,20.0,20.0,20.25,20.0,2524621,20.0,20.0,19.81,20.0,183105,0,686400,123957,1
1.6,5.77116656E7,17.871,40.0,-84.98,-2.1245,,28.0,1428571.43,1.44,59,59,6,6,2008,0.572761293,1.085523431,1.319504883,1.60996497,2014,3,21,4,Health Care,Major Pharmaceuticals,male,male,Yes,No,No,Dec,0 - 100,2001 - 2010,0.1204,-0.0434,-0.1916,0.2964,1429326.6,31.37,28.0,36.3,28.0,5889393,29.64,31.12,30.87,30.01,775356,113594,113823,254467,0
1.72,2292661.96,14.6452,,,,,,,,50,,12,12,1993,-0.195013195,0.363075747,0.935013754,1.134447198,2005,9,1,3,Health Care,Major Pharmaceuticals,male,,,No,,,,1951 - 2000,0.0,-0.021,-0.1778,0.0,184.2,571.0,571.0,600.0,600.0,179,570.5,570.5,571.0,559.0,142,0,459,141,0
